Date,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry,Rainfall,Depth_to_Groundwater_log,Depth_to_Groundwater_diff_1,Depth_to_Groundwater_diff_2
2016-06-16,-23.65142857142857,20.7,-23165.074285714283,2.9714285714285715,11.599999999999998,3.163423517825218,0.018571428571426907,-0.038571428571433586
2016-06-23,-23.678571428571427,25.885714285714283,-25077.72342857143,2.814285714285714,0.6,3.1645704800106587,-0.027142857142855803,-0.04571428571428271
2016-06-30,-23.94142857142857,26.714285714285715,-26584.045714285716,2.6714285714285717,0.0,3.1756103713414685,-0.26285714285714334,-0.23571428571428754
2016-07-07,-24.115714285714287,28.25714285714286,-26195.73942857143,2.557142857142857,11.0,3.1828636730579842,-0.17428571428571615,0.08857142857142719
2016-07-14,-24.0,22.542857142857144,-22990.052571428572,2.585714285714286,20.0,3.1780538303479458,0.11571428571428655,0.2900000000000027
2016-07-21,-24.074285714285715,25.37142857142857,-23581.398857142856,2.457142857142857,56.0,3.1811442880555023,-0.07428571428571473,-0.19000000000000128
2016-07-28,-24.31714285714286,26.157142857142855,-29961.298285714285,2.357142857142857,9.2,3.191181568993502,-0.24285714285714377,-0.16857142857142904
2016-08-04,-24.382857142857144,23.514285714285712,-27287.218285714283,2.4285714285714284,54.800000000000004,3.193880309264486,-0.06571428571428584,0.17714285714285793
2016-08-11,-24.45,22.642857142857142,-27445.947428571428,2.3428571428571425,0.0,3.196630215920881,-0.06714285714285495,-0.0014285714285691142
2016-08-18,-24.601428571428574,24.814285714285713,-29256.891428571427,2.2,0.0,3.202804513261495,-0.1514285714285748,-0.08428571428571985
2016-08-25,-24.562857142857144,24.47142857142857,-28623.70285714286,2.3285714285714287,18.8,3.2012354296909846,0.03857142857143003,0.19000000000000483
2016-09-01,-24.424285714285713,22.785714285714285,-25814.592,2.5285714285714285,3.8000000000000003,3.1955779534597046,0.13857142857143145,0.10000000000000142
2016-09-08,-24.584285714285716,22.714285714285715,-28908.82285714286,2.557142857142857,0.0,3.2021074467215063,-0.1600000000000037,-0.29857142857143515
2016-09-15,-24.382857142857144,19.542857142857144,-22653.215999999997,2.642857142857143,41.8,3.193880309264486,0.20142857142857196,0.36142857142857565
2016-09-22,-24.274285714285714,17.442857142857143,-22318.10742857143,2.5142857142857147,0.0,3.1894175889982606,0.10857142857143032,-0.09285714285714164
2016-09-29,-24.30857142857143,18.071428571428573,-23678.660571428572,2.5714285714285716,41.400000000000006,3.1908290218366684,-0.034285714285715585,-0.1428571428571459
2016-10-06,-24.228571428571428,12.114285714285714,-23459.698285714287,2.642857142857143,56.199999999999996,3.187532574302489,0.08000000000000185,0.11428571428571743
2016-10-13,-24.285714285714285,15.257142857142856,-24322.834285714285,2.7142857142857144,23.6,3.1898882879949486,-0.05714285714285694,-0.1371428571428588
2016-10-20,-24.16857142857143,16.057142857142857,-24788.653714285716,2.6142857142857143,21.6,3.185053087820555,0.11714285714285566,0.1742857142857126
2016-10-27,-24.195714285714285,13.585714285714285,-25586.002285714287,2.814285714285714,8.6,3.1861755218477166,-0.027142857142855803,-0.14428571428571146
2016-11-03,-24.12,13.914285714285715,-26022.816,2.7714285714285714,14.2,3.1830413718589847,0.07571428571428385,0.10285714285713965
2016-11-10,-24.075714285714287,7.314285714285715,-24439.721142857143,2.9,33.6,3.1812036264326156,0.044285714285713595,-0.03142857142857025
2016-11-17,-23.924285714285713,12.042857142857143,-24222.486857142856,3.0714285714285716,27.400000000000002,3.1748940816910736,0.1514285714285748,0.1071428571428612
2016-11-24,-23.824285714285715,8.285714285714286,-23378.976,2.8428571428571425,8.0,3.1707054685781744,0.09999999999999787,-0.05142857142857693
2016-12-01,-23.761428571428574,7.1000000000000005,-23374.532571428572,2.7857142857142856,0.2,3.1680636177471304,0.0628571428571405,-0.037142857142857366
2016-12-08,-23.662857142857142,4.942857142857143,-23632.621714285717,2.7,2.4,3.163906609622053,0.0985714285714323,0.035714285714291805
2016-12-15,-23.59714285714286,5.328571428571428,-23682.11657142857,2.7,1.6,3.1611256393272575,0.06571428571428228,-0.032857142857150023
2016-12-22,-23.532857142857143,3.442857142857143,-23335.776,2.7,1.0,3.158397620903578,0.06428571428571672,-0.0014285714285655615
2016-12-29,-23.517142857142858,4.628571428571428,-25197.572571428573,2.7142857142857144,6.2,3.1577296384891844,0.015714285714285126,-0.048571428571431596
2017-01-05,-23.684285714285714,0.02857142857142858,-26683.158857142855,2.7,0.6,3.1648117781960607,-0.16714285714285637,-0.1828571428571415
2017-01-12,-23.792857142857144,3.6285714285714286,-27205.261714285713,2.8428571428571425,54.2,3.1693854155843755,-0.10857142857143032,0.058571428571426054
2017-01-19,-23.678571428571427,5.1000000000000005,-26649.833142857144,2.9,0.2,3.1645704800106587,0.11428571428571743,0.22285714285714775
2017-01-26,-23.59142857142857,4.414285714285714,-25450.971428571425,2.814285714285714,0.2,3.1608834499339693,0.08714285714285808,-0.027142857142859356
2017-02-02,-23.48,10.299999999999999,-24523.89942857143,3.0714285714285716,24.4,3.1561489949598958,0.11142857142856855,0.02428571428571047
2017-02-09,-23.557142857142857,7.757142857142857,-24922.326857142856,2.9714285714285715,0.0,3.15942908051024,-0.07714285714285651,-0.18857142857142506
2017-02-16,-23.455714285714286,6.8999999999999995,-23866.148571428574,2.8428571428571425,9.6,3.155114144768623,0.10142857142857054,0.17857142857142705
2017-02-23,-23.405714285714286,10.4,-24086.098285714284,2.9857142857142853,18.2,3.15298019279583,0.05000000000000071,-0.051428571428569825
2017-03-02,-23.37,10.285714285714286,-23810.23542857143,3.2714285714285714,53.2,3.1514531485507664,0.0357142857142847,-0.014285714285716011
2017-03-09,-23.43,9.785714285714286,-24593.88342857143,2.9714285714285715,0.0,3.1540172525197043,-0.05999999999999872,-0.09571428571428342
2017-03-16,-23.327142857142857,13.12857142857143,-24477.366857142857,2.7714285714285714,0.0,3.149617612058905,0.1028571428571432,0.16285714285714192
2017-03-23,-23.252857142857142,13.428571428571429,-23187.41485714286,2.6714285714285717,3.2,3.1464280123480934,0.07428571428571473,-0.02857142857142847
2017-03-30,-23.162857142857142,14.528571428571428,-23457.47657142857,2.7,3.8000000000000003,3.1425500105042476,0.08999999999999986,0.015714285714285126
2017-04-06,-23.194285714285716,15.442857142857141,-24803.341714285714,2.6,0.2,3.1439059429153837,-0.031428571428573804,-0.12142857142857366
2017-04-13,-23.142857142857142,14.214285714285714,-24221.499428571427,2.628571428571429,27.2,3.1416861861770706,0.05142857142857338,0.08285714285714718
2017-04-20,-23.014285714285712,12.171428571428573,-23439.209142857144,2.6,0.0,3.136115141127615,0.1285714285714299,0.07714285714285651
2017-04-27,-23.012857142857143,14.028571428571428,-23344.786285714283,2.7857142857142856,14.6,3.136053065954561,0.0014285714285691142,-0.12714285714286078
2017-05-04,-23.01571428571429,15.314285714285713,-23864.173714285716,2.757142857142857,18.8,3.136177212447582,-0.002857142857145334,-0.004285714285714448
2017-05-11,-23.132857142857144,19.942857142857143,-25736.70857142857,2.6714285714285717,0.4,3.141253994030066,-0.11714285714285566,-0.11428571428571033
2017-05-18,-23.237142857142857,20.157142857142855,-27493.344,2.6,22.599999999999998,3.145751983683316,-0.10428571428571232,0.012857142857143344
2017-05-25,-23.56142857142857,21.414285714285715,-29420.927999999996,2.5,0.4,3.1596109924047475,-0.32428571428571473,-0.22000000000000242
2017-06-01,-23.857142857142858,23.97142857142857,-29794.669714285712,2.4285714285714284,0.0,3.172083663361442,-0.29571428571428626,0.02857142857142847
2017-06-08,-24.198571428571427,24.8,-31947.881142857143,2.3857142857142857,0.0,3.186293599542977,-0.34142857142856897,-0.04571428571428271
2017-06-15,-24.565714285714286,26.357142857142858,-32017.00114285714,2.4,0.0,3.2013517425727676,-0.3671428571428592,-0.02571428571429024
2017-06-22,-24.845714285714283,28.52857142857143,-31401.339428571428,2.4285714285714284,2.6,3.212685274317586,-0.2799999999999976,0.08714285714286163
2017-06-29,-24.562857142857144,23.885714285714283,-27561.229714285717,2.5142857142857147,16.8,3.2012354296909846,0.28285714285713937,0.562857142857137
2017-07-06,-25.150000000000002,29.0,-32233.741714285716,2.2,0.0,3.2248578965457484,-0.5871428571428581,-0.8699999999999974
2017-07-13,-25.49142857142857,25.87142857142857,-31523.410285714286,2.1285714285714286,0.0,3.2383422612047505,-0.34142857142856897,0.2457142857142891
2017-07-20,-25.66857142857143,26.02857142857143,-29798.249142857145,2.142857142857143,9.0,3.2452673419348197,-0.17714285714285793,0.16428571428571104
2017-07-27,-25.701428571428572,28.857142857142858,-29974.13485714286,2.1571428571428575,0.0,3.246546576793215,-0.03285714285714292,0.14428571428571502
2017-08-03,-26.217142857142857,31.62857142857143,-33019.11771428571,1.9857142857142858,0.0,3.2664135043257474,-0.5157142857142851,-0.4828571428571422
2017-08-10,-26.09714285714286,25.414285714285715,-26687.60228571429,2.1285714285714286,5.2,3.261825839261485,0.11999999999999744,0.6357142857142826
2017-08-17,-26.305714285714284,26.214285714285715,-30318.74742857143,2.1571428571428575,0.0,3.2697861888043867,-0.20857142857142463,-0.3285714285714221
2017-08-24,-26.55,27.82857142857143,-31261.741714285716,2.2,0.0,3.279029747687948,-0.24428571428571644,-0.035714285714291805
2017-08-31,-26.624285714285715,22.47142857142857,-29590.642285714282,2.3428571428571425,18.4,3.2818237960372603,-0.07428571428571473,0.1700000000000017
2017-09-07,-26.525714285714287,20.714285714285715,-28033.467428571428,2.3857142857142857,42.8,3.2781146129108683,0.09857142857142875,0.1728571428571435
2017-09-14,-26.52857142857143,18.62857142857143,-27420.39771428571,2.414285714285714,34.4,3.278222319303347,-0.002857142857141781,-0.10142857142857054
2017-09-21,-26.599999999999998,16.385714285714286,-28991.273142857146,2.3428571428571425,0.0,3.280911215787653,-0.0714285714285694,-0.06857142857142762
2017-09-28,-26.68285714285714,17.685714285714287,-28651.22742857143,2.3,0.0,3.2840213046262585,-0.08285714285714363,-0.01142857142857423
2017-10-05,-26.82428571428571,16.242857142857144,-28925.732571428573,2.3,4.6,3.2893076605494063,-0.14142857142856968,-0.058571428571426054
2017-10-12,-27.00857142857143,15.285714285714286,-29378.715428571428,2.257142857142857,0.0,3.296154275941925,-0.18428571428571772,-0.042857142857148034
2017-10-19,-27.032857142857143,13.785714285714286,-27947.190857142858,2.3285714285714287,12.4,3.2970530573606456,-0.024285714285714022,0.1600000000000037
2017-10-26,-27.14428571428571,12.214285714285714,-29046.445714285714,2.371428571428571,0.0,3.3011665532991272,-0.11142857142856855,-0.08714285714285452
2017-11-02,-27.271428571428572,11.842857142857143,-29413.028571428575,2.4857142857142853,24.0,3.3058395816763886,-0.12714285714286078,-0.01571428571429223
2017-11-09,-27.36285714285714,9.457142857142857,-28489.65942857143,2.6,14.600000000000001,3.30918651503816,-0.09142857142856897,0.035714285714291805
2017-11-16,-27.474285714285713,8.314285714285715,-29324.283428571427,2.6999999999999997,0.0,3.3132505022915293,-0.1114285714285721,-0.020000000000003126
2017-11-23,-27.48,8.857142857142858,-27821.664,2.685714285714286,30.4,3.3134584673541485,-0.005714285714287115,0.10571428571428498
2017-11-30,-27.66,3.942857142857143,-29184.438857142854,2.814285714285714,5.6000000000000005,3.319987326236612,-0.17999999999999972,-0.1742857142857126
2017-12-07,-27.635714285714283,8.185714285714285,-28208.859428571428,2.8428571428571425,55.0,3.3191089320912086,0.024285714285717575,0.2042857142857173
2017-12-14,-27.731428571428573,4.8999999999999995,-29791.584,3.0714285714285716,34.6,3.3225663754817023,-0.09571428571429053,-0.1200000000000081
2017-12-21,-27.47714285714286,5.385714285714286,-26035.529142857144,2.771428571428572,44.6,3.3133544902290226,0.25428571428571445,0.350000000000005
2017-12-28,-27.374285714285715,6.114285714285715,-25914.322285714286,3.0714285714285716,12.8,3.309604095167414,0.1028571428571432,-0.15142857142857125
2018-01-04,-27.254285714285714,8.342857142857143,-25542.185142857143,2.8428571428571425,14.599999999999998,3.3052107826617485,0.120000000000001,0.017142857142857792
2018-01-11,-27.21,8.028571428571428,-27367.446857142855,2.814285714285714,7.0,3.303584552795155,0.044285714285713595,-0.0757142857142874
2018-01-18,-27.201428571428572,7.285714285714286,-28023.96342857143,2.742857142857143,1.0,3.303269492931175,0.008571428571428896,-0.0357142857142847
2018-01-25,-27.181428571428572,6.814285714285715,-27288.082285714285,2.642857142857143,0.0,3.302533966996996,0.019999999999999574,0.011428571428570677
2018-02-01,-27.012857142857143,6.857142857142857,-27248.95542857143,3.085714285714286,49.4,3.2963129431378153,0.16857142857142904,0.14857142857142946
2018-02-08,-27.002857142857145,4.785714285714286,-26525.293714285715,2.7857142857142856,2.4000000000000004,3.295942680511597,0.00999999999999801,-0.15857142857143103
2018-02-15,-26.935714285714287,5.514285714285714,-27393.860571428573,2.7714285714285714,21.6,3.2934530746490527,0.0671428571428585,0.05714285714286049
2018-02-22,-26.805714285714284,2.728571428571428,-26074.902857142857,2.8428571428571425,8.0,3.288615084404944,0.13000000000000256,0.06285714285714405
2018-03-01,-26.75714285714286,7.142857142857143,-27534.93942857143,3.3000000000000003,84.6,3.2868014603947295,0.04857142857142449,-0.08142857142857807
2018-03-08,-26.53857142857143,10.985714285714286,-24409.357714285718,3.3285714285714287,33.2,3.2785992003479993,0.21857142857142975,0.17000000000000526
2018-03-15,-26.19142857142857,8.757142857142856,-24007.22742857143,3.457142857142857,51.2,3.265432203478316,0.34714285714285964,0.1285714285714299
2018-03-22,-25.759999999999998,7.757142857142857,-25131.90857142857,3.0285714285714285,0.0,3.248822901236153,0.4314285714285724,0.08428571428571274
2018-03-29,-25.24142857142857,12.6,-26110.079999999998,3.0142857142857147,24.799999999999997,3.2284866355732453,0.5185714285714269,0.08714285714285452
2018-04-05,-24.83285714285714,13.87142857142857,-28156.402285714285,3.057142857142857,27.0,3.212167661078136,0.40857142857143103,-0.10999999999999588
2018-04-12,-24.422857142857143,15.814285714285715,-27042.336000000003,2.914285714285714,8.2,3.195519461955579,0.4099999999999966,0.0014285714285655615
2018-04-19,-24.247142857142855,19.057142857142857,-29303.424,2.742857142857143,0.0,3.1882987901181266,0.17571428571428882,-0.23428571428570777
2018-04-26,-23.98428571428571,18.842857142857145,-28224.288,2.642857142857143,0.6,3.1773988539929934,0.26285714285714334,0.08714285714285452
2018-05-03,-23.74857142857143,17.728571428571428,-27303.264,2.6571428571428575,48.400000000000006,3.167522378295604,0.23571428571428044,-0.02714285714286291
2018-05-10,-23.694285714285716,16.67142857142857,-28686.157714285713,2.642857142857143,12.4,3.1652339099677445,0.05428571428571516,-0.18142857142856528
2018-05-17,-23.47142857142857,18.62857142857143,-27217.48114285714,2.585714285714286,18.6,3.155783875987909,0.2228571428571442,0.16857142857142904
2018-05-24,-23.358571428571427,22.842857142857145,-27578.262857142858,2.5,0.8,3.1509640014911815,0.11285714285714477,-0.10999999999999943
2018-05-31,-23.40142857142857,23.12857142857143,-29535.09942857143,2.414285714285714,0.8,3.1527970705612267,-0.04285714285714448,-0.15571428571428925
2018-06-07,-23.40857142857143,22.74285714285714,-29000.90057142857,2.414285714285714,58.6,3.1531022556583554,-0.007142857142859782,0.0357142857142847
2018-06-14,-23.345714285714287,23.099999999999998,-28053.215999999997,2.3,0.2,3.1504134249012483,0.06285714285714405,0.07000000000000384
2018-06-21,-23.47142857142857,21.857142857142858,-28468.182857142856,2.2285714285714286,8.6,3.155783875987909,-0.12571428571428456,-0.1885714285714286
2018-06-28,-23.71142857142857,25.657142857142855,-32032.059428571432,2.2,0.0,3.1659571501149886,-0.23999999999999844,-0.11428571428571388
2018-07-05,-24.139999999999997,25.514285714285712,-30285.421714285712,2.1714285714285717,0.0,3.183870215669385,-0.42857142857142705,-0.1885714285714286
2018-07-12,-24.352857142857143,26.900000000000002,-30913.302857142855,2.1142857142857143,5.6,3.19264917910752,-0.2128571428571462,0.21571428571428086
2018-07-19,-24.53142857142857,26.25714285714286,-30739.021714285715,2.1,0.2,3.1999550943010466,-0.17857142857142705,0.03428571428571914
2018-07-26,-24.77857142857143,27.514285714285712,-30922.436571428574,2.0714285714285716,10.6,3.2099792243604455,-0.24714285714285822,-0.06857142857143117
2018-08-02,-25.060000000000002,27.5,-31445.773714285715,2.0142857142857142,1.4,3.2212729494679224,-0.2814285714285738,-0.034285714285715585
2018-08-09,-24.922857142857143,26.0,-28311.428571428572,2.2285714285714286,17.2,3.2157853399497593,0.1371428571428588,0.4185714285714326
2018-08-16,-24.830000000000002,24.657142857142855,-31245.572571428573,2.2285714285714286,19.4,3.2120525995200753,0.09285714285714164,-0.04428571428571715
2018-08-23,-24.86285714285714,22.557142857142857,-30573.010285714285,2.314285714285714,2.5999999999999996,3.213375008797166,-0.032857142857139365,-0.125714285714281
2018-08-30,-24.91142857142857,22.5,-30837.14742857143,2.2285714285714286,1.5999999999999999,3.2153266769443554,-0.048571428571428044,-0.015714285714288678
2018-09-06,-25.03,23.571428571428573,-31728.054857142855,2.2,1.2,3.2200751054436827,-0.11857142857143188,-0.07000000000000384
2018-09-13,-25.194285714285716,23.428571428571427,-30684.466285714287,2.257142857142857,20.8,3.226617211434424,-0.1642857142857146,-0.04571428571428271
2018-09-20,-25.23,21.214285714285715,-29850.58285714286,2.2142857142857144,0.0,3.2280337626529665,-0.0357142857142847,0.1285714285714299
2018-09-27,-25.37857142857143,16.97142857142857,-31336.539428571432,2.2714285714285714,46.8,3.233905173411723,-0.14857142857142946,-0.11285714285714477
2018-10-04,-25.56142857142857,18.0,-31326.29485714286,2.3,11.2,3.2410845188484574,-0.1828571428571415,-0.03428571428571203
2018-10-11,-25.611428571428572,17.8,-29820.96,2.3,0.2,3.2430386804373583,-0.05000000000000071,0.1328571428571408
2018-10-18,-25.554285714285715,15.357142857142858,-30648.054857142855,2.257142857142857,5.0,3.240805040911421,0.05714285714285694,0.10714285714285765
2018-10-25,-25.487142857142857,16.257142857142856,-29214.308571428573,2.442857142857143,55.0,3.238174123331299,0.0671428571428585,0.010000000000001563
2018-11-01,-25.422857142857143,14.857142857142858,-27396.205714285716,2.4857142857142853,22.8,3.235648656882528,0.06428571428571317,-0.002857142857145334
2018-11-08,-25.544285714285714,9.62857142857143,-29410.930285714283,2.4,0.6000000000000001,3.240413640531798,-0.12142857142857011,-0.18571428571428328
2018-11-15,-25.69142857142857,9.228571428571428,-29306.75657142857,2.457142857142857,22.4,3.246157417650013,-0.1471428571428568,-0.02571428571428669
2018-11-22,-25.76142857142857,10.171428571428573,-28931.533714285713,2.6999999999999997,35.8,3.248878356663867,-0.07000000000000028,0.07714285714285651
2018-11-29,-25.882857142857144,7.771428571428571,-29063.725714285716,2.5714285714285716,4.0,3.2535808631858285,-0.12142857142857366,-0.05142857142857338
2018-12-06,-25.974285714285713,5.857142857142857,-27982.614857142857,2.5142857142857147,1.5999999999999999,3.2571070376383986,-0.09142857142856897,0.03000000000000469
2018-12-13,-26.06,3.6142857142857143,-28733.184,2.6999999999999997,35.6,3.260401571696699,-0.08571428571428541,0.005714285714283562
2018-12-20,-26.135714285714283,8.528571428571428,-27708.109714285714,2.757142857142857,3.4,3.2633027424099024,-0.07571428571428385,0.010000000000001563
2018-12-27,-26.21,3.914285714285714,-29142.72,2.6,0.2,3.266141017335315,-0.07428571428571829,0.0014285714285655615
2019-01-03,-26.374285714285715,1.4142857142857144,-30071.890285714286,2.5285714285714285,0.6,3.2723895095066924,-0.1642857142857146,-0.0899999999999963
2019-01-10,-26.457142857142856,3.5714285714285716,-29631.620571428568,2.5,0.8,3.2755261731567655,-0.08285714285714008,0.08142857142857451
2019-01-17,-26.47142857142857,5.6000000000000005,-27663.798857142858,2.642857142857143,33.0,3.2760659842360007,-0.014285714285716011,0.06857142857142406
2019-01-24,-26.458571428571428,4.185714285714286,-26687.108571428573,2.857142857142857,14.599999999999998,3.275580167379397,0.012857142857143344,0.027142857142859356
2019-01-31,-26.50857142857143,8.314285714285715,-26441.115428571426,3.1142857142857143,48.6,3.27746813082823,-0.05000000000000071,-0.06285714285714405
2019-02-07,-26.291428571428572,7.014285714285714,-25128.576,2.6714285714285713,0.2,3.2692429762319546,0.21714285714285708,0.2671428571428578
2019-02-14,-26.18285714285714,7.6000000000000005,-26638.10742857143,2.5285714285714285,0.0,3.2651048890899266,0.10857142857143032,-0.10857142857142676
2019-02-21,-26.077142857142857,7.8,-26352.246857142858,2.5,0.0,3.2610591780334177,0.10571428571428498,-0.002857142857145334
2019-02-28,-25.889999999999997,10.4,-25089.81942857143,2.5,1.8,3.253856793763446,0.1871428571428595,0.08142857142857451
2019-03-07,-25.867142857142856,10.942857142857141,-26047.378285714283,2.4714285714285715,31.4,3.2529735477772377,0.022857142857141355,-0.16428571428571814
2019-03-14,-25.795357142857142,11.114285714285714,-25861.248,2.5,4.0,3.25019452003039,0.07178571428571345,0.0489285714285721
2019-03-21,-25.681071428571425,12.214285714285714,-26046.144,2.4,0.0,3.245754200247805,0.11428571428571743,0.04250000000000398
2019-03-28,-25.707142857142856,12.62857142857143,-25695.977142857144,2.4857142857142853,0.0,3.2467688854697263,-0.026071428571430744,-0.14035714285714818
2019-04-04,-25.509999999999998,11.757142857142856,-23655.826285714287,2.6571428571428575,44.6,3.23907053215372,0.1971428571428575,0.22321428571428825
2019-04-11,-25.52857142857143,11.928571428571429,-24240.50742857143,2.6,21.4,3.239798273110069,-0.01857142857143046,-0.21571428571428797
2019-04-18,-25.5,15.685714285714285,-24635.478857142858,2.628571428571429,19.0,3.2386784521643803,0.02857142857142847,0.04714285714285893
2019-04-25,-25.455714285714286,14.1,-23975.259428571426,2.7,8.0,3.23694024768401,0.044285714285713595,0.015714285714285126
2019-05-02,-25.395714285714288,12.985714285714286,-24362.701714285715,2.7,24.0,3.234580430879281,0.05999999999999872,0.015714285714285126
2019-05-09,-25.68,13.571428571428571,-23510.427428571427,2.9,16.0,3.2457124788217606,-0.28428571428571203,-0.34428571428571075
2019-05-16,-25.345714285714287,15.428571428571429,-20943.483428571428,2.957142857142857,26.0,3.2326096540371276,0.33428571428571274,0.6185714285714248
2019-05-23,-25.208571428571428,17.742857142857144,-21052.34742857143,3.1,63.4,3.227184072738645,0.1371428571428588,-0.19714285714285396
2019-05-30,-25.204285714285714,19.414285714285715,-23405.019428571428,2.9857142857142853,5.8,3.227014048084661,0.004285714285714448,-0.13285714285714434
2019-06-06,-25.315714285714286,25.285714285714285,-27408.54857142857,2.7,0.0,3.2314253209319403,-0.1114285714285721,-0.11571428571428655
2019-06-13,-25.40142857142857,25.82857142857143,-26475.181714285714,2.5714285714285716,0.8,3.234805415412543,-0.08571428571428541,0.02571428571428669
2019-06-20,-25.442857142857143,26.314285714285713,-25960.48457142857,2.4857142857142853,2.0,3.2364350412403025,-0.041428571428571814,0.044285714285713595
2019-06-27,-25.674285714285713,28.842857142857145,-27605.951999999997,2.4,0.0,3.245489935146646,-0.23142857142856954,-0.18999999999999773
2019-07-04,-26.02285714285714,27.614285714285717,-27515.52,2.3285714285714283,7.2,3.258975272700171,-0.34857142857142875,-0.11714285714285921
2019-07-11,-25.784285714285716,22.857142857142858,-24691.330285714288,2.371428571428571,27.0,3.249765225520844,0.23857142857142577,0.5871428571428545
2019-07-18,-26.00714285714286,27.514285714285712,-29753.506285714284,2.257142857142857,0.0,3.2583712255661292,-0.2228571428571442,-0.46142857142856997
2019-07-25,-26.032857142857143,26.7,-24463.419428571426,2.357142857142857,60.2,3.2593594764426506,-0.025714285714283136,0.19714285714286106
2019-08-01,-26.09,26.342857142857145,-26286.706285714285,2.257142857142857,0.0,3.261552099148637,-0.05714285714285694,-0.031428571428573804
2019-08-08,-26.352857142857143,28.571428571428573,-30496.51542857143,2.1285714285714286,0.0,3.2715766995781745,-0.26285714285714334,-0.2057142857142864
2019-08-15,-26.32,26.514285714285712,-28905.089142857145,2.1,0.0,3.2703291064571163,0.03285714285714292,0.29571428571428626
2019-08-22,-26.271428571428572,24.37142857142857,-26798.934857142856,2.2714285714285714,30.2,3.2684819825549623,0.048571428571428044,0.015714285714285126
2019-08-29,-26.19,23.74285714285714,-27469.522285714283,2.3857142857142857,0.4,3.2653776585196206,0.08142857142857096,0.03285714285714292
2019-09-05,-26.277142857142856,21.157142857142855,-28028.777142857143,2.3285714285714283,10.2,3.2686994684192383,-0.08714285714285452,-0.16857142857142549
2019-09-12,-26.50142857142857,22.571428571428573,-26729.444571428572,2.2142857142857144,0.2,3.2771986398949684,-0.2242857142857133,-0.1371428571428588
2019-09-19,-26.56,18.928571428571427,-26824.978285714285,2.3428571428571425,31.400000000000002,3.279406324608233,-0.05857142857142961,0.1657142857142837
2019-09-26,-26.59,20.714285714285715,-26032.690285714285,2.2714285714285714,23.0,3.2805352052549286,-0.030000000000001137,0.02857142857142847
2019-10-03,-26.641428571428573,15.928571428571429,-25992.452571428574,2.3428571428571425,10.4,3.282467469288042,-0.05142857142857338,-0.02142857142857224
2019-10-10,-26.777142857142856,17.87142857142857,-27177.613714285715,2.3,0.6,3.287548645144227,-0.13571428571428257,-0.08428571428570919
2019-10-17,-26.81714285714286,16.95714285714286,-26912.61257142857,2.3,0.0,3.2890413418709037,-0.0400000000000027,0.09571428571427987
2019-10-24,-26.784285714285716,15.914285714285715,-25524.53485714286,2.3,9.2,3.287815361599546,0.03285714285714292,0.07285714285714562
2019-10-31,-26.71142857142857,14.77142857142857,-24598.944,2.542857142857143,37.4,3.2850915102078564,0.07285714285714562,0.0400000000000027
2019-11-07,-26.65142857142857,11.114285714285714,-27522.226285714285,2.757142857142857,38.6,3.2828427541068144,0.05999999999999872,-0.012857142857146897
2019-11-14,-26.521428571428572,11.357142857142858,-26229.312,3.0142857142857147,56.6,3.2779530315677756,0.129999999999999,0.07000000000000028
2019-11-21,-26.51142857142857,11.728571428571428,-28171.954285714284,2.685714285714286,10.2,3.27757590686972,0.010000000000001563,-0.11999999999999744
2019-11-28,-26.495714285714286,7.871428571428572,-27459.52457142857,2.7857142857142856,22.8,3.2769829948458824,0.015714285714285126,0.005714285714283562
2019-12-05,-26.25714285714286,8.628571428571428,-24223.721142857143,2.7,2.8,3.2679380608662734,0.23857142857142577,0.22285714285714064
2019-12-12,-26.095714285714283,7.6000000000000005,-23904.041142857142,2.7714285714285714,5.8,3.261771097233279,0.16142857142857636,-0.07714285714284941
2019-12-19,-25.90857142857143,9.514285714285714,-22981.782857142854,3.1714285714285713,33.8,3.2545738571439604,0.1871428571428524,0.02571428571427603
2019-12-26,-25.834285714285716,3.3428571428571425,-23123.35542857143,2.7285714285714286,0.0,3.2517025133710913,0.07428571428571473,-0.11285714285713766
2020-01-02,-25.675714285714285,4.485714285714286,-23444.022857142856,2.585714285714286,0.2,3.24554557570863,0.15857142857143103,0.0842857142857163
2020-01-09,-25.66,3.557142857142857,-26477.650285714284,2.5,0.0,3.2449333591874905,0.015714285714285126,-0.1428571428571459
2020-01-16,-25.541428571428572,5.428571428571429,-29099.64342857143,2.4714285714285715,6.2,3.2403017837084156,0.11857142857142833,0.1028571428571432
2020-01-23,-25.419999999999998,7.642857142857143,-29152.594285714287,2.4714285714285715,8.8,3.235536265761308,0.12142857142857366,0.002857142857145334
2020-01-30,-25.384285714285713,10.842857142857143,-29507.328,2.4285714285714284,2.2,3.23413030990167,0.0357142857142847,-0.08571428571428896
2020-02-06,-25.332857142857144,7.8999999999999995,-28011.497142857144,2.414285714285714,0.0,3.2321022544490745,0.051428571428569825,0.015714285714285126
2020-02-13,-25.244285714285716,8.785714285714286,-27819.19542857143,2.4285714285714284,8.4,3.228599821764651,0.08857142857142719,0.037142857142857366
2020-02-20,-25.16714285714286,9.185714285714285,-28223.053714285714,2.4,2.8,3.2255392888837355,0.07714285714285651,-0.011428571428570677
2020-02-27,-25.108571428571427,9.042857142857143,-28405.11085714286,2.7285714285714286,41.4,3.2232092790210416,0.05857142857143316,-0.018571428571423354
